id_reporte,fecha_reporte,año,entidad_federativa,alcaldia_municipio,tipo_reporte,tipo_animal,genero_animal,genero_reportante,edad_reportante_rango,instancia_atiende,estatus_atencion,medio_denuncia
MX-MA-00504,20/01/2024,2024,Ciudad de México,Iztacalco,Otro,Perro,Macho,Mujer,18-20,Fiscalía General de Justicia,En investigación,Redes sociales
MX-MA-00505,25/02/2024,2024,Ciudad de México,Cuauhtémoc,Hacinamiento,Perro,Hembra,Hombre,18-20,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-00506,02/11/2021,2021,Hidalgo,Municipio 12,Animal amarrado,Perro,Hembra,Mujer,51-60,Brigada de Vigilancia Animal,Animal resguardado,Correo electrónico
MX-MA-00507,11/08/2025,2025,Ciudad de México,Iztapalapa,Maltrato en azotea,Perro,No especificado,Hombre,51-60,PAOT,Concluido sin infracción,Redes sociales
MX-MA-00508,25/06/2024,2024,Ciudad de México,Coyoacán,Agresión física,Perro,Hembra,Hombre,60+,PROFEPA,Con sanción,Correo electrónico
MX-MA-00509,10/06/2025,2025,Ciudad de México,Venustiano Carranza,Maltrato en azotea,Perro,Hembra,Mujer,51-60,PAOT,Concluido sin infracción,Teléfono
MX-MA-00510,11/08/2024,2024,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Macho,Mujer,41-50,PAOT,En investigación,Presencial
MX-MA-00511,07/11/2023,2023,Ciudad de México,Azcapotzalco,Criadero clandestino,Perro,Macho,Mujer,18-20,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-00512,19/09/2022,2022,Ciudad de México,Azcapotzalco,Abandono,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,Concluido sin infracción,Correo electrónico
MX-MA-00513,01/03/2025,2025,Ciudad de México,Azcapotzalco,Falta de atención veterinaria,Gato,No especificado,Mujer,51-60,PAOT,Animal resguardado,Teléfono
MX-MA-00514,17/07/2025,2025,Ciudad de México,Iztapalapa,Agresión física,Perro,Hembra,Mujer,51-60,PROFEPA,En investigación,Chat
MX-MA-00515,23/10/2019,2019,Ciudad de México,Álvaro Obregón,Falta de atención veterinaria,Perro,Hembra,Mujer,31-40,PROFEPA,Con sanción,Redes sociales
MX-MA-00516,08/04/2019,2019,Ciudad de México,Álvaro Obregón,Peleas clandestinas,Perro,No especificado,Mujer,21-30,PAOT,Animal resguardado,Chat
MX-MA-00517,11/05/2022,2022,Ciudad de México,Benito Juárez,Abandono,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-00518,23/01/2024,2024,Ciudad de México,Iztacalco,Falta de atención veterinaria,Gato,Macho,Mujer,41-50,Consejo Ciudadano,Animal resguardado,Correo electrónico
MX-MA-00519,29/12/2025,2025,Ciudad de México,Benito Juárez,Abandono,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-00520,12/08/2021,2021,Ciudad de México,Tlalpan,Otro,Perro,Macho,Hombre,21-30,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-00521,01/01/2023,2023,Ciudad de México,Coyoacán,Hacinamiento,Fauna silvestre,Macho,Mujer,21-30,PAOT,Concluido sin infracción,Teléfono
MX-MA-00522,24/09/2022,2022,Querétaro,Municipio 15,Criadero clandestino,Perro,Hembra,Mujer,21-30,PROFEPA,Recibido,Presencial
MX-MA-00523,03/10/2025,2025,Ciudad de México,Iztacalco,Peleas clandestinas,Ave de corral,Macho,Hombre,51-60,Fiscalía General de Justicia,Animal resguardado,Chat
MX-MA-00524,18/12/2025,2025,Ciudad de México,Tlalpan,Abandono,Perro,Macho,Mujer,21-30,PROFEPA,Canalizado,Chat
MX-MA-00525,10/12/2025,2025,Yucatán,Municipio 5,Agresión física,Perro,Macho,Hombre,18-20,PAOT,Canalizado,Teléfono
MX-MA-00526,11/04/2022,2022,Ciudad de México,Cuauhtémoc,Abandono,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,Canalizado,Chat
MX-MA-00527,06/07/2022,2022,Baja California,Municipio 14,Criadero clandestino,Perro,No especificado,Mujer,18-20,Fiscalía General de Justicia,Recibido,Teléfono
MX-MA-00528,09/08/2021,2021,Jalisco,Municipio 11,Agresión física,Otro,Hembra,Mujer,51-60,PAOT,Canalizado,Teléfono
MX-MA-00529,05/02/2019,2019,Ciudad de México,Tlalpan,Hacinamiento,Perro,No especificado,Hombre,31-40,Instituto de Bienestar Animal Estatal,Con sanción,Chat
MX-MA-00530,07/12/2025,2025,Ciudad de México,Cuauhtémoc,Peleas clandestinas,Perro,Macho,Mujer,51-60,Fiscalía General de Justicia,Recibido,Teléfono
MX-MA-00531,18/06/2024,2024,Ciudad de México,Venustiano Carranza,Animal amarrado,Perro,Macho,Mujer,41-50,PAOT,En investigación,Teléfono
MX-MA-00532,16/11/2025,2025,Ciudad de México,Gustavo A. Madero,Falta de atención veterinaria,Perro,Hembra,Mujer,60+,Fiscalía General de Justicia,Recibido,Redes sociales
MX-MA-00533,10/06/2025,2025,Ciudad de México,Coyoacán,Agresión física,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-00534,06/12/2023,2023,Ciudad de México,Cuauhtémoc,Falta de alimento,Fauna silvestre,Macho,Mujer,18-20,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-00535,04/03/2024,2024,Ciudad de México,Venustiano Carranza,Peleas clandestinas,Perro,Macho,Mujer,18-20,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-00536,03/06/2025,2025,Ciudad de México,Tlalpan,Falta de alimento,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-00537,17/09/2025,2025,Ciudad de México,Cuauhtémoc,Agresión física,Perro,Macho,Mujer,41-50,PROFEPA,Concluido sin infracción,Redes sociales
MX-MA-00538,08/06/2021,2021,Ciudad de México,Iztacalco,Criadero clandestino,Perro,Macho,Hombre,60+,Consejo Ciudadano,En investigación,Redes sociales
MX-MA-00539,08/12/2022,2022,Ciudad de México,Gustavo A. Madero,Animal amarrado,Perro,Hembra,Hombre,31-40,PAOT,Animal resguardado,Teléfono
MX-MA-00540,29/07/2021,2021,Ciudad de México,Benito Juárez,Otro,Perro,Macho,Hombre,41-50,PROFEPA,Con sanción,Teléfono
MX-MA-00541,17/06/2025,2025,Ciudad de México,Iztacalco,Otro,Perro,Macho,Hombre,21-30,PAOT,Canalizado,Teléfono
MX-MA-00542,26/07/2023,2023,Veracruz,Municipio 4,Agresión física,Perro,Hembra,Mujer,51-60,PAOT,Concluido sin infracción,Chat
MX-MA-00543,23/12/2021,2021,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Macho,Mujer,60+,PAOT,Animal resguardado,Presencial
MX-MA-00544,31/05/2024,2024,Ciudad de México,Azcapotzalco,Maltrato en azotea,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-00545,11/10/2023,2023,Ciudad de México,Iztacalco,Abandono,Perro,Hembra,Mujer,31-40,PAOT,En investigación,Teléfono
MX-MA-00546,07/03/2022,2022,Ciudad de México,Iztacalco,Falta de alimento,Perro,Macho,Mujer,18-20,PAOT,Concluido sin infracción,Teléfono
MX-MA-00547,09/04/2021,2021,Ciudad de México,Venustiano Carranza,Maltrato en azotea,Perro,Macho,Mujer,41-50,PAOT,Recibido,Chat
MX-MA-00548,03/08/2024,2024,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Hembra,Mujer,31-40,PAOT,En investigación,Redes sociales
MX-MA-00549,07/12/2023,2023,Ciudad de México,Venustiano Carranza,Otro,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Canalizado,Chat
MX-MA-00550,13/07/2024,2024,Ciudad de México,Coyoacán,Falta de alimento,Perro,Hembra,Mujer,31-40,Instituto de Bienestar Animal Estatal,En investigación,Presencial
MX-MA-00551,13/12/2023,2023,Ciudad de México,Gustavo A. Madero,Falta de alimento,Perro,Hembra,Mujer,31-40,PAOT,Recibido,Chat
MX-MA-00552,31/03/2025,2025,Ciudad de México,Coyoacán,Agresión física,Perro,Macho,Hombre,31-40,Fiscalía General de Justicia,Recibido,Teléfono
MX-MA-00553,12/11/2023,2023,Ciudad de México,Iztapalapa,Otro,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-00554,19/10/2023,2023,Estado de México,Municipio 14,Maltrato en azotea,Ave de corral,Hembra,Mujer,18-20,PROFEPA,Con sanción,Redes sociales
MX-MA-00555,04/06/2025,2025,Ciudad de México,Álvaro Obregón,Peleas clandestinas,Perro,Macho,Mujer,51-60,PROFEPA,Animal resguardado,Chat
MX-MA-00556,27/07/2022,2022,Ciudad de México,Álvaro Obregón,Animal amarrado,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,En investigación,Chat
MX-MA-00557,08/10/2021,2021,Ciudad de México,Álvaro Obregón,Animal amarrado,Perro,Macho,Mujer,31-40,PAOT,Canalizado,Redes sociales
MX-MA-00558,01/01/2019,2019,Baja California,Municipio 2,Agresión física,Perro,Hembra,Mujer,18-20,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-00559,04/06/2024,2024,Ciudad de México,Coyoacán,Abandono,Perro,Macho,Mujer,51-60,PROFEPA,En investigación,Presencial
MX-MA-00560,27/05/2023,2023,Querétaro,Municipio 15,Hacinamiento,Perro,Hembra,Mujer,60+,PROFEPA,Concluido sin infracción,Chat
MX-MA-00561,17/04/2024,2024,Ciudad de México,Benito Juárez,Falta de atención veterinaria,Perro,Macho,Hombre,21-30,Consejo Ciudadano,Con sanción,Redes sociales
MX-MA-00562,09/08/2021,2021,Ciudad de México,Tlalpan,Agresión física,Perro,Hembra,Hombre,31-40,PAOT,Recibido,Teléfono
MX-MA-00563,24/10/2021,2021,Hidalgo,Municipio 2,Otro,Perro,Macho,Mujer,21-30,PROFEPA,Con sanción,Redes sociales
MX-MA-00564,07/11/2019,2019,Ciudad de México,Azcapotzalco,Agresión física,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Con sanción,Presencial
MX-MA-00565,02/12/2022,2022,Ciudad de México,Tlalpan,Otro,Perro,Hembra,Hombre,21-30,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-00566,14/06/2023,2023,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Hembra,Mujer,31-40,PAOT,Recibido,Redes sociales
MX-MA-00567,27/08/2022,2022,Estado de México,Municipio 7,Abandono,Perro,Hembra,Mujer,41-50,PROFEPA,Recibido,Redes sociales
MX-MA-00568,15/08/2022,2022,Ciudad de México,Iztapalapa,Animal amarrado,Perro,Hembra,Mujer,41-50,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-00569,15/08/2025,2025,Ciudad de México,Cuauhtémoc,Abandono,Perro,Hembra,Hombre,31-40,Brigada de Vigilancia Animal,Canalizado,Chat
MX-MA-00570,12/12/2022,2022,Ciudad de México,Cuauhtémoc,Hacinamiento,Perro,Hembra,Mujer,31-40,Consejo Ciudadano,Canalizado,Teléfono
MX-MA-00571,20/04/2023,2023,Ciudad de México,Benito Juárez,Abandono,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,En investigación,Correo electrónico
MX-MA-00572,18/09/2024,2024,Ciudad de México,Iztacalco,Abandono,Perro,Hembra,Hombre,18-20,PAOT,Animal resguardado,Presencial
MX-MA-00573,31/08/2022,2022,Ciudad de México,Azcapotzalco,Maltrato en azotea,Perro,Hembra,Mujer,18-20,PAOT,En investigación,Teléfono
MX-MA-00574,28/03/2023,2023,Ciudad de México,Álvaro Obregón,Maltrato en azotea,Gato,No especificado,Mujer,60+,PAOT,Recibido,Teléfono
MX-MA-00575,04/12/2025,2025,Ciudad de México,Coyoacán,Criadero clandestino,Gato,Hembra,Hombre,18-20,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-00576,13/02/2025,2025,Estado de México,Municipio 3,Agresión física,Gato,Macho,Mujer,41-50,PAOT,Canalizado,Teléfono
MX-MA-00577,26/05/2021,2021,Ciudad de México,Iztacalco,Falta de atención veterinaria,Perro,Macho,Mujer,60+,Consejo Ciudadano,Canalizado,Teléfono
MX-MA-00578,21/09/2025,2025,Ciudad de México,Cuauhtémoc,Hacinamiento,Perro,Hembra,Mujer,21-30,Consejo Ciudadano,En investigación,Chat
MX-MA-00579,06/12/2023,2023,Ciudad de México,Gustavo A. Madero,Animal amarrado,Otro,Hembra,Mujer,31-40,PAOT,Recibido,Teléfono
MX-MA-00580,21/11/2021,2021,Yucatán,Municipio 8,Abandono,Perro,Hembra,Mujer,41-50,PAOT,Con sanción,Teléfono
MX-MA-00581,14/11/2022,2022,Ciudad de México,Iztacalco,Animal amarrado,Perro,Hembra,Mujer,60+,PAOT,Animal resguardado,Presencial
MX-MA-00582,21/06/2025,2025,Ciudad de México,Cuauhtémoc,Falta de alimento,Perro,Hembra,Mujer,60+,Brigada de Vigilancia Animal,En investigación,Presencial
MX-MA-00583,17/02/2023,2023,Ciudad de México,Iztacalco,Agresión física,Perro,Macho,Hombre,51-60,PAOT,En investigación,Redes sociales
MX-MA-00584,01/05/2021,2021,Guanajuato,Municipio 11,Falta de alimento,Gato,Hembra,Mujer,18-20,PAOT,Concluido sin infracción,Presencial
MX-MA-00585,11/12/2023,2023,Ciudad de México,Iztapalapa,Maltrato en azotea,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Concluido sin infracción,Teléfono
MX-MA-00586,08/06/2021,2021,Ciudad de México,Iztapalapa,Falta de atención veterinaria,Perro,Macho,Mujer,31-40,Consejo Ciudadano,En investigación,Teléfono
MX-MA-00587,26/04/2019,2019,Guanajuato,Municipio 8,Otro,Perro,Hembra,Hombre,31-40,PAOT,Animal resguardado,Teléfono
MX-MA-00588,12/04/2021,2021,Ciudad de México,Venustiano Carranza,Maltrato en azotea,Perro,Hembra,Mujer,18-20,Brigada de Vigilancia Animal,Canalizado,Redes sociales
MX-MA-00589,17/03/2021,2021,Ciudad de México,Benito Juárez,Falta de alimento,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Canalizado,Presencial
MX-MA-00590,13/01/2021,2021,Ciudad de México,Cuauhtémoc,Otro,Perro,Macho,Mujer,51-60,Consejo Ciudadano,Concluido sin infracción,Redes sociales
MX-MA-00591,24/01/2021,2021,Ciudad de México,Álvaro Obregón,Otro,Perro,No especificado,Mujer,31-40,Brigada de Vigilancia Animal,Animal resguardado,Presencial
MX-MA-00592,06/05/2023,2023,Ciudad de México,Cuauhtémoc,Abandono,Fauna silvestre,Macho,Mujer,21-30,PAOT,Con sanción,Chat
MX-MA-00593,01/09/2021,2021,Veracruz,Municipio 8,Hacinamiento,Perro,Hembra,Hombre,31-40,Consejo Ciudadano,Recibido,Teléfono
MX-MA-00594,09/11/2022,2022,Jalisco,Municipio 13,Otro,Perro,Hembra,Mujer,51-60,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-00595,07/02/2025,2025,Ciudad de México,Gustavo A. Madero,Hacinamiento,Perro,Hembra,Mujer,51-60,PAOT,Canalizado,Teléfono
MX-MA-00596,22/08/2022,2022,Ciudad de México,Cuauhtémoc,Otro,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-00597,31/07/2024,2024,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Macho,Hombre,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Redes sociales
MX-MA-00598,19/11/2021,2021,Ciudad de México,Azcapotzalco,Agresión física,Perro,Hembra,Mujer,21-30,PAOT,Con sanción,Chat
MX-MA-00599,22/10/2021,2021,Guanajuato,Municipio 11,Abandono,Perro,Macho,Mujer,60+,PAOT,Concluido sin infracción,Chat
MX-MA-00600,10/04/2019,2019,Ciudad de México,Azcapotzalco,Hacinamiento,Perro,Hembra,Mujer,41-50,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-00601,23/12/2021,2021,Ciudad de México,Azcapotzalco,Criadero clandestino,Gato,Macho,Mujer,41-50,PAOT,En investigación,Teléfono
MX-MA-00602,16/07/2021,2021,Ciudad de México,Azcapotzalco,Otro,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,Con sanción,Chat
MX-MA-00603,11/09/2021,2021,Hidalgo,Municipio 8,Animal amarrado,Perro,Macho,Mujer,31-40,PAOT,Con sanción,Chat
MX-MA-00604,23/07/2020,2020,Jalisco,Municipio 7,Falta de alimento,Perro,Macho,Mujer,51-60,PAOT,En investigación,Teléfono
MX-MA-00605,05/05/2021,2021,Ciudad de México,Iztapalapa,Peleas clandestinas,Perro,Macho,Mujer,31-40,PROFEPA,Concluido sin infracción,Presencial
MX-MA-00606,17/03/2022,2022,Ciudad de México,Iztapalapa,Falta de atención veterinaria,Perro,Macho,Mujer,21-30,Consejo Ciudadano,Recibido,Chat
MX-MA-00607,02/12/2021,2021,Guanajuato,Municipio 9,Agresión física,Perro,Hembra,Mujer,21-30,Consejo Ciudadano,Con sanción,Chat
MX-MA-00608,19/12/2022,2022,Guanajuato,Municipio 4,Hacinamiento,Gato,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Canalizado,Presencial
MX-MA-00609,03/01/2023,2023,Jalisco,Municipio 12,Maltrato en azotea,Perro,No especificado,Hombre,60+,PAOT,En investigación,Presencial
MX-MA-00610,24/02/2024,2024,Ciudad de México,Iztacalco,Peleas clandestinas,Otro,No especificado,Hombre,21-30,Consejo Ciudadano,Concluido sin infracción,Presencial
MX-MA-00611,06/08/2019,2019,Ciudad de México,Iztapalapa,Hacinamiento,Perro,Hembra,Hombre,51-60,PROFEPA,Concluido sin infracción,Teléfono
MX-MA-00612,22/04/2024,2024,Guanajuato,Municipio 15,Animal amarrado,Perro,Macho,Hombre,51-60,PAOT,En investigación,Teléfono
MX-MA-00613,01/04/2023,2023,Ciudad de México,Iztacalco,Otro,Perro,Macho,Mujer,21-30,Fiscalía General de Justicia,Recibido,Teléfono
MX-MA-00614,22/12/2020,2020,Ciudad de México,Tlalpan,Falta de atención veterinaria,Gato,Hembra,Mujer,18-20,PAOT,Canalizado,Teléfono
MX-MA-00615,23/09/2025,2025,Ciudad de México,Benito Juárez,Abandono,Perro,Macho,Mujer,21-30,Instituto de Bienestar Animal Estatal,Canalizado,Presencial
MX-MA-00616,26/08/2025,2025,Ciudad de México,Iztapalapa,Agresión física,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Con sanción,Chat
MX-MA-00617,26/01/2019,2019,Ciudad de México,Iztapalapa,Maltrato en azotea,Perro,Hembra,Mujer,21-30,PROFEPA,Animal resguardado,Teléfono
MX-MA-00618,13/10/2021,2021,Ciudad de México,Benito Juárez,Agresión física,Perro,Hembra,Mujer,31-40,Fiscalía General de Justicia,Canalizado,Teléfono
MX-MA-00619,07/05/2024,2024,Ciudad de México,Benito Juárez,Agresión física,Perro,Hembra,Hombre,31-40,Consejo Ciudadano,Con sanción,Teléfono
MX-MA-00620,03/03/2024,2024,Ciudad de México,Iztacalco,Hacinamiento,Gato,Macho,Mujer,41-50,PAOT,Canalizado,Chat
MX-MA-00621,22/08/2021,2021,Ciudad de México,Venustiano Carranza,Animal amarrado,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Redes sociales
MX-MA-00622,10/03/2021,2021,Estado de México,Municipio 3,Falta de atención veterinaria,Perro,Macho,Hombre,31-40,PAOT,En investigación,Presencial
MX-MA-00623,26/08/2022,2022,Ciudad de México,Gustavo A. Madero,Falta de alimento,Fauna silvestre,Macho,Mujer,31-40,Brigada de Vigilancia Animal,En investigación,Presencial
MX-MA-00624,08/12/2022,2022,Ciudad de México,Azcapotzalco,Falta de atención veterinaria,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-00625,29/09/2023,2023,Nuevo León,Municipio 9,Animal amarrado,Otro,Macho,Hombre,51-60,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-00626,14/10/2022,2022,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Macho,Mujer,21-30,PAOT,Concluido sin infracción,Teléfono
MX-MA-00627,01/11/2022,2022,Hidalgo,Municipio 5,Falta de alimento,Perro,Macho,Mujer,51-60,PROFEPA,Con sanción,Teléfono
MX-MA-00628,11/06/2024,2024,Ciudad de México,Cuauhtémoc,Otro,Perro,Hembra,Mujer,41-50,Fiscalía General de Justicia,En investigación,Presencial
MX-MA-00629,15/08/2019,2019,Ciudad de México,Gustavo A. Madero,Otro,Gato,Hembra,Mujer,41-50,PAOT,Canalizado,Chat
MX-MA-00630,10/11/2021,2021,Veracruz,Municipio 14,Agresión física,Perro,Hembra,Hombre,41-50,Brigada de Vigilancia Animal,Con sanción,Redes sociales
MX-MA-00631,15/09/2024,2024,Ciudad de México,Iztapalapa,Peleas clandestinas,Perro,Hembra,Mujer,31-40,PAOT,Con sanción,Chat
MX-MA-00632,07/08/2025,2025,Ciudad de México,Venustiano Carranza,Falta de atención veterinaria,Perro,Macho,Mujer,21-30,PROFEPA,En investigación,Teléfono
MX-MA-00633,08/10/2023,2023,Querétaro,Municipio 5,Otro,Perro,Hembra,Mujer,41-50,PAOT,En investigación,Teléfono
MX-MA-00634,17/08/2023,2023,Ciudad de México,Coyoacán,Animal amarrado,Perro,Macho,Mujer,31-40,PROFEPA,Concluido sin infracción,Chat
MX-MA-00635,23/03/2021,2021,Estado de México,Municipio 12,Falta de atención veterinaria,Perro,Macho,Hombre,41-50,PAOT,Canalizado,Redes sociales
MX-MA-00636,01/09/2022,2022,Jalisco,Municipio 9,Falta de alimento,Gato,Hembra,Mujer,31-40,PAOT,En investigación,Teléfono
MX-MA-00637,19/08/2023,2023,Ciudad de México,Álvaro Obregón,Animal amarrado,Perro,No especificado,Mujer,60+,Fiscalía General de Justicia,En investigación,Redes sociales
MX-MA-00638,13/05/2021,2021,Estado de México,Municipio 9,Otro,Perro,Macho,Mujer,41-50,PAOT,Con sanción,Presencial
MX-MA-00639,07/05/2021,2021,Yucatán,Municipio 6,Hacinamiento,Perro,Macho,Mujer,18-20,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-00640,23/11/2022,2022,Jalisco,Municipio 7,Animal amarrado,Perro,Macho,Hombre,31-40,PAOT,Animal resguardado,Redes sociales
MX-MA-00641,22/05/2019,2019,Guanajuato,Municipio 15,Falta de alimento,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,Con sanción,Chat
MX-MA-00642,24/09/2021,2021,Estado de México,Municipio 11,Maltrato en azotea,Perro,No especificado,Mujer,51-60,Brigada de Vigilancia Animal,Animal resguardado,Redes sociales
MX-MA-00643,06/09/2021,2021,Ciudad de México,Cuauhtémoc,Falta de atención veterinaria,Perro,Hembra,Mujer,31-40,PAOT,En investigación,Redes sociales
MX-MA-00644,17/11/2021,2021,Ciudad de México,Iztacalco,Animal amarrado,Perro,Hembra,Hombre,60+,PAOT,Con sanción,Correo electrónico
MX-MA-00645,03/05/2021,2021,Guanajuato,Municipio 15,Otro,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-00646,21/05/2025,2025,Ciudad de México,Coyoacán,Falta de alimento,Perro,Macho,Hombre,31-40,PROFEPA,Concluido sin infracción,Chat
MX-MA-00647,14/08/2023,2023,Baja California,Municipio 6,Animal amarrado,Perro,Hembra,Mujer,60+,Consejo Ciudadano,Canalizado,Teléfono
MX-MA-00648,09/02/2024,2024,Ciudad de México,Benito Juárez,Otro,Perro,Macho,Hombre,60+,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-00649,31/12/2024,2024,Jalisco,Municipio 3,Animal amarrado,Perro,Hembra,Mujer,41-50,PROFEPA,Con sanción,Redes sociales
